date,state,sex,ethnicity,age,population
2022-01-01,Pulau Pinang,male,indian,25-29,6.9
2022-01-01,Pulau Pinang,male,indian,30-34,6.1
2022-01-01,Pulau Pinang,male,indian,35-39,6.6
2022-01-01,Pulau Pinang,male,indian,40-44,6.0
2022-01-01,Pulau Pinang,male,indian,45-49,5.2
2022-01-01,Pulau Pinang,male,indian,50-54,4.9
2022-01-01,Pulau Pinang,male,indian,55-59,4.4
2022-01-01,Pulau Pinang,male,indian,60-64,3.8
2022-01-01,Pulau Pinang,male,indian,65-69,2.7
2022-01-01,Pulau Pinang,male,indian,70-74,1.4
2022-01-01,Pulau Pinang,male,indian,75-79,0.6
2022-01-01,Pulau Pinang,male,indian,80-84,0.3
2022-01-01,Pulau Pinang,male,indian,85+,0.1
2022-01-01,Pulau Pinang,female,indian,overall_age,77.1
2022-01-01,Pulau Pinang,female,indian,0-4,3.8
2022-01-01,Pulau Pinang,female,indian,5-9,4.5
2022-01-01,Pulau Pinang,female,indian,10-14,5.4
2022-01-01,Pulau Pinang,female,indian,15-19,6.0
2022-01-01,Pulau Pinang,female,indian,20-24,6.5
2022-01-01,Pulau Pinang,female,indian,25-29,6.7
2022-01-01,Pulau Pinang,female,indian,30-34,6.4
2022-01-01,Pulau Pinang,female,indian,35-39,6.0
2022-01-01,Pulau Pinang,female,indian,40-44,5.6
2022-01-01,Pulau Pinang,female,indian,45-49,5.3
2022-01-01,Pulau Pinang,female,indian,50-54,5.4
2022-01-01,Pulau Pinang,female,indian,55-59,5.0
2022-01-01,Pulau Pinang,female,indian,60-64,4.5
2022-01-01,Pulau Pinang,female,indian,65-69,3.2
2022-01-01,Pulau Pinang,female,indian,70-74,1.7
2022-01-01,Pulau Pinang,female,indian,75-79,0.8
2022-01-01,Pulau Pinang,female,indian,80-84,0.3
2022-01-01,Pulau Pinang,female,indian,85+,0.1
2022-01-01,Sabah,overall_sex,indian,overall_age,5.9
2022-01-01,Sabah,overall_sex,indian,0-4,0.4
2022-01-01,Sabah,overall_sex,indian,5-9,0.5
2022-01-01,Sabah,overall_sex,indian,10-14,0.5
2022-01-01,Sabah,overall_sex,indian,15-19,0.6
2022-01-01,Sabah,overall_sex,indian,20-24,0.6
2022-01-01,Sabah,overall_sex,indian,25-29,0.6
2022-01-01,Sabah,overall_sex,indian,30-34,0.5
2022-01-01,Sabah,overall_sex,indian,35-39,0.5
2022-01-01,Sabah,overall_sex,indian,40-44,0.4
2022-01-01,Sabah,overall_sex,indian,45-49,0.3
2022-01-01,Sabah,overall_sex,indian,50-54,0.2
2022-01-01,Sabah,overall_sex,indian,55-59,0.2
2022-01-01,Sabah,overall_sex,indian,60-64,0.2
2022-01-01,Sabah,overall_sex,indian,65-69,0.2
2022-01-01,Sabah,overall_sex,indian,70-74,0.1
2022-01-01,Sabah,overall_sex,indian,75-79,0.1
2022-01-01,Sabah,overall_sex,indian,80-84,0.0
2022-01-01,Sabah,overall_sex,indian,85+,0.0
2022-01-01,Sabah,male,indian,overall_age,3.3
2022-01-01,Sabah,male,indian,0-4,0.2
2022-01-01,Sabah,male,indian,5-9,0.3
2022-01-01,Sabah,male,indian,10-14,0.3
2022-01-01,Sabah,male,indian,15-19,0.3
2022-01-01,Sabah,male,indian,20-24,0.4
2022-01-01,Sabah,male,indian,25-29,0.4
2022-01-01,Sabah,male,indian,30-34,0.3
2022-01-01,Sabah,male,indian,35-39,0.2
2022-01-01,Sabah,male,indian,40-44,0.2
2022-01-01,Sabah,male,indian,45-49,0.2
2022-01-01,Sabah,male,indian,50-54,0.1
2022-01-01,Sabah,male,indian,55-59,0.1
2022-01-01,Sabah,male,indian,60-64,0.1
2022-01-01,Sabah,male,indian,65-69,0.1
2022-01-01,Sabah,male,indian,70-74,0.1
2022-01-01,Sabah,male,indian,75-79,0.0
2022-01-01,Sabah,male,indian,80-84,0.0
2022-01-01,Sabah,male,indian,85+,0.0
2022-01-01,Sabah,female,indian,overall_age,2.6
2022-01-01,Sabah,female,indian,0-4,0.2
2022-01-01,Sabah,female,indian,5-9,0.3
2022-01-01,Sabah,female,indian,10-14,0.3
2022-01-01,Sabah,female,indian,15-19,0.3
2022-01-01,Sabah,female,indian,20-24,0.2
2022-01-01,Sabah,female,indian,25-29,0.2
2022-01-01,Sabah,female,indian,30-34,0.3
2022-01-01,Sabah,female,indian,35-39,0.2
2022-01-01,Sabah,female,indian,40-44,0.2
2022-01-01,Sabah,female,indian,45-49,0.1
2022-01-01,Sabah,female,indian,50-54,0.1
2022-01-01,Sabah,female,indian,55-59,0.1
2022-01-01,Sabah,female,indian,60-64,0.1
2022-01-01,Sabah,female,indian,65-69,0.1
2022-01-01,Sabah,female,indian,70-74,0.0
2022-01-01,Sabah,female,indian,75-79,0.0
2022-01-01,Sabah,female,indian,80-84,0.0
2022-01-01,Sabah,female,indian,85+,0.0
2022-01-01,Sarawak,overall_sex,indian,overall_age,5.0
2022-01-01,Sarawak,overall_sex,indian,0-4,0.2
2022-01-01,Sarawak,overall_sex,indian,5-9,0.3
2022-01-01,Sarawak,overall_sex,indian,10-14,0.3
2022-01-01,Sarawak,overall_sex,indian,15-19,0.3
2022-01-01,Sarawak,overall_sex,indian,20-24,0.6
2022-01-01,Sarawak,overall_sex,indian,25-29,0.7
2022-01-01,Sarawak,overall_sex,indian,30-34,0.6
2022-01-01,Sarawak,overall_sex,indian,35-39,0.4
2022-01-01,Sarawak,overall_sex,indian,40-44,0.3
2022-01-01,Sarawak,overall_sex,indian,45-49,0.3
2022-01-01,Sarawak,overall_sex,indian,50-54,0.2
2022-01-01,Sarawak,overall_sex,indian,55-59,0.2
2022-01-01,Sarawak,overall_sex,indian,60-64,0.3
2022-01-01,Sarawak,overall_sex,indian,65-69,0.2
2022-01-01,Sarawak,overall_sex,indian,70-74,0.1
2022-01-01,Sarawak,overall_sex,indian,75-79,0.1
2022-01-01,Sarawak,overall_sex,indian,80-84,0.0
2022-01-01,Sarawak,overall_sex,indian,85+,0.0
2022-01-01,Sarawak,male,indian,overall_age,2.7
2022-01-01,Sarawak,male,indian,0-4,0.1
2022-01-01,Sarawak,male,indian,5-9,0.1
2022-01-01,Sarawak,male,indian,10-14,0.1
2022-01-01,Sarawak,male,indian,15-19,0.2
2022-01-01,Sarawak,male,indian,20-24,0.3
2022-01-01,Sarawak,male,indian,25-29,0.3
2022-01-01,Sarawak,male,indian,30-34,0.3
2022-01-01,Sarawak,male,indian,35-39,0.2
2022-01-01,Sarawak,male,indian,40-44,0.2
2022-01-01,Sarawak,male,indian,45-49,0.1
2022-01-01,Sarawak,male,indian,50-54,0.2
2022-01-01,Sarawak,male,indian,55-59,0.1
2022-01-01,Sarawak,male,indian,60-64,0.2
2022-01-01,Sarawak,male,indian,65-69,0.1
2022-01-01,Sarawak,male,indian,70-74,0.1
2022-01-01,Sarawak,male,indian,75-79,0.0
2022-01-01,Sarawak,male,indian,80-84,0.0
2022-01-01,Sarawak,male,indian,85+,0.0
2022-01-01,Sarawak,female,indian,overall_age,2.3
2022-01-01,Sarawak,female,indian,0-4,0.1
2022-01-01,Sarawak,female,indian,5-9,0.1
2022-01-01,Sarawak,female,indian,10-14,0.1
2022-01-01,Sarawak,female,indian,15-19,0.1
2022-01-01,Sarawak,female,indian,20-24,0.4
2022-01-01,Sarawak,female,indian,25-29,0.3
2022-01-01,Sarawak,female,indian,30-34,0.2
2022-01-01,Sarawak,female,indian,35-39,0.2
2022-01-01,Sarawak,female,indian,40-44,0.1
2022-01-01,Sarawak,female,indian,45-49,0.1
2022-01-01,Sarawak,female,indian,50-54,0.1
2022-01-01,Sarawak,female,indian,55-59,0.1
2022-01-01,Sarawak,female,indian,60-64,0.1
2022-01-01,Sarawak,female,indian,65-69,0.1
2022-01-01,Sarawak,female,indian,70-74,0.1
2022-01-01,Sarawak,female,indian,75-79,0.0
2022-01-01,Sarawak,female,indian,80-84,0.0
2022-01-01,Sarawak,female,indian,85+,0.0
2022-01-01,Selangor,overall_sex,indian,overall_age,727.6
2022-01-01,Selangor,overall_sex,indian,0-4,39.3
2022-01-01,Selangor,overall_sex,indian,5-9,49.5
2022-01-01,Selangor,overall_sex,indian,10-14,59.4
2022-01-01,Selangor,overall_sex,indian,15-19,56.6
2022-01-01,Selangor,overall_sex,indian,20-24,53.5
2022-01-01,Selangor,overall_sex,indian,25-29,56.8
2022-01-01,Selangor,overall_sex,indian,30-34,66.1
2022-01-01,Selangor,overall_sex,indian,35-39,70.0
2022-01-01,Selangor,overall_sex,indian,40-44,59.0
2022-01-01,Selangor,overall_sex,indian,45-49,47.2
2022-01-01,Selangor,overall_sex,indian,50-54,43.5
2022-01-01,Selangor,overall_sex,indian,55-59,39.3
2022-01-01,Selangor,overall_sex,indian,60-64,32.4
2022-01-01,Selangor,overall_sex,indian,65-69,22.9
2022-01-01,Selangor,overall_sex,indian,70-74,16.7
2022-01-01,Selangor,overall_sex,indian,75-79,8.5
2022-01-01,Selangor,overall_sex,indian,80-84,3.9
2022-01-01,Selangor,overall_sex,indian,85+,3.1
2022-01-01,Selangor,male,indian,overall_age,369.9
2022-01-01,Selangor,male,indian,0-4,19.8
2022-01-01,Selangor,male,indian,5-9,26.1
2022-01-01,Selangor,male,indian,10-14,30.2
2022-01-01,Selangor,male,indian,15-19,28.5
2022-01-01,Selangor,male,indian,20-24,27.6
2022-01-01,Selangor,male,indian,25-29,28.9
2022-01-01,Selangor,male,indian,30-34,32.7
2022-01-01,Selangor,male,indian,35-39,36.0
2022-01-01,Selangor,male,indian,40-44,31.2
2022-01-01,Selangor,male,indian,45-49,24.6
2022-01-01,Selangor,male,indian,50-54,21.8
2022-01-01,Selangor,male,indian,55-59,20.2
2022-01-01,Selangor,male,indian,60-64,15.9
2022-01-01,Selangor,male,indian,65-69,11.0
2022-01-01,Selangor,male,indian,70-74,7.7
2022-01-01,Selangor,male,indian,75-79,3.9
2022-01-01,Selangor,male,indian,80-84,2.0
2022-01-01,Selangor,male,indian,85+,1.6
2022-01-01,Selangor,female,indian,overall_age,357.7
2022-01-01,Selangor,female,indian,0-4,19.4
2022-01-01,Selangor,female,indian,5-9,23.4
2022-01-01,Selangor,female,indian,10-14,29.1
2022-01-01,Selangor,female,indian,15-19,28.1
2022-01-01,Selangor,female,indian,20-24,25.9
2022-01-01,Selangor,female,indian,25-29,27.9
2022-01-01,Selangor,female,indian,30-34,33.4
2022-01-01,Selangor,female,indian,35-39,34.0
2022-01-01,Selangor,female,indian,40-44,27.8
2022-01-01,Selangor,female,indian,45-49,22.5
2022-01-01,Selangor,female,indian,50-54,21.7
2022-01-01,Selangor,female,indian,55-59,19.0
2022-01-01,Selangor,female,indian,60-64,16.5
2022-01-01,Selangor,female,indian,65-69,11.9
2022-01-01,Selangor,female,indian,70-74,9.0
2022-01-01,Selangor,female,indian,75-79,4.6
2022-01-01,Selangor,female,indian,80-84,1.9
2022-01-01,Selangor,female,indian,85+,1.5
2022-01-01,Terengganu,overall_sex,indian,overall_age,2.1
2022-01-01,Terengganu,overall_sex,indian,0-4,0.1
2022-01-01,Terengganu,overall_sex,indian,5-9,0.1
2022-01-01,Terengganu,overall_sex,indian,10-14,0.1
2022-01-01,Terengganu,overall_sex,indian,15-19,0.1
2022-01-01,Terengganu,overall_sex,indian,20-24,0.5
2022-01-01,Terengganu,overall_sex,indian,25-29,0.3
2022-01-01,Terengganu,overall_sex,indian,30-34,0.1
2022-01-01,Terengganu,overall_sex,indian,35-39,0.1
2022-01-01,Terengganu,overall_sex,indian,40-44,0.1
2022-01-01,Terengganu,overall_sex,indian,45-49,0.1
2022-01-01,Terengganu,overall_sex,indian,50-54,0.1
2022-01-01,Terengganu,overall_sex,indian,55-59,0.1
2022-01-01,Terengganu,overall_sex,indian,60-64,0.1
2022-01-01,Terengganu,overall_sex,indian,65-69,0.1
2022-01-01,Terengganu,overall_sex,indian,70-74,0.0
2022-01-01,Terengganu,overall_sex,indian,75-79,0.0
2022-01-01,Terengganu,overall_sex,indian,80-84,0.0
2022-01-01,Terengganu,overall_sex,indian,85+,0.0
2022-01-01,Terengganu,male,indian,overall_age,1.0
2022-01-01,Terengganu,male,indian,0-4,0.0
2022-01-01,Terengganu,male,indian,5-9,0.1
2022-01-01,Terengganu,male,indian,10-14,0.1
2022-01-01,Terengganu,male,indian,15-19,0.1
2022-01-01,Terengganu,male,indian,20-24,0.2
2022-01-01,Terengganu,male,indian,25-29,0.1
2022-01-01,Terengganu,male,indian,30-34,0.1
2022-01-01,Terengganu,male,indian,35-39,0.1
2022-01-01,Terengganu,male,indian,40-44,0.1
2022-01-01,Terengganu,male,indian,45-49,0.1
2022-01-01,Terengganu,male,indian,50-54,0.0
2022-01-01,Terengganu,male,indian,55-59,0.0
2022-01-01,Terengganu,male,indian,60-64,0.0
2022-01-01,Terengganu,male,indian,65-69,0.0
2022-01-01,Terengganu,male,indian,70-74,0.0
2022-01-01,Terengganu,male,indian,75-79,0.0
2022-01-01,Terengganu,male,indian,80-84,0.0
2022-01-01,Terengganu,male,indian,85+,0.0
2022-01-01,Terengganu,female,indian,overall_age,1.1
2022-01-01,Terengganu,female,indian,0-4,0.0
2022-01-01,Terengganu,female,indian,5-9,0.1
2022-01-01,Terengganu,female,indian,10-14,0.1
2022-01-01,Terengganu,female,indian,15-19,0.1
2022-01-01,Terengganu,female,indian,20-24,0.4
2022-01-01,Terengganu,female,indian,25-29,0.2
2022-01-01,Terengganu,female,indian,30-34,0.1
2022-01-01,Terengganu,female,indian,35-39,0.1
2022-01-01,Terengganu,female,indian,40-44,0.0
2022-01-01,Terengganu,female,indian,45-49,0.0
2022-01-01,Terengganu,female,indian,50-54,0.1
2022-01-01,Terengganu,female,indian,55-59,0.0
2022-01-01,Terengganu,female,indian,60-64,0.0
2022-01-01,Terengganu,female,indian,65-69,0.0
2022-01-01,Terengganu,female,indian,70-74,0.0
2022-01-01,Terengganu,female,indian,75-79,0.0
2022-01-01,Terengganu,female,indian,80-84,0.0
2022-01-01,Terengganu,female,indian,85+,0.0
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,overall_age,177.0
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,0-4,8.6
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,5-9,11.5
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,10-14,11.8
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,15-19,16.2
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,20-24,11.3
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,25-29,11.6
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,30-34,16.5
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,35-39,18.3
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,40-44,18.6
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,45-49,14.7
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,50-54,10.6
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,55-59,8.1
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,60-64,7.1
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,65-69,4.4
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,70-74,3.6
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,75-79,2.2
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,80-84,1.1
2022-01-01,W.P. Kuala Lumpur,overall_sex,indian,85+,0.7
2022-01-01,W.P. Kuala Lumpur,male,indian,overall_age,90.7
2022-01-01,W.P. Kuala Lumpur,male,indian,0-4,4.4
2022-01-01,W.P. Kuala Lumpur,male,indian,5-9,5.9
2022-01-01,W.P. Kuala Lumpur,male,indian,10-14,6.6
2022-01-01,W.P. Kuala Lumpur,male,indian,15-19,8.9
2022-01-01,W.P. Kuala Lumpur,male,indian,20-24,6.1
2022-01-01,W.P. Kuala Lumpur,male,indian,25-29,5.9
2022-01-01,W.P. Kuala Lumpur,male,indian,30-34,8.1
2022-01-01,W.P. Kuala Lumpur,male,indian,35-39,9.1
2022-01-01,W.P. Kuala Lumpur,male,indian,40-44,9.5
2022-01-01,W.P. Kuala Lumpur,male,indian,45-49,7.5
2022-01-01,W.P. Kuala Lumpur,male,indian,50-54,5.6
2022-01-01,W.P. Kuala Lumpur,male,indian,55-59,4.1
2022-01-01,W.P. Kuala Lumpur,male,indian,60-64,3.5
2022-01-01,W.P. Kuala Lumpur,male,indian,65-69,2.2
2022-01-01,W.P. Kuala Lumpur,male,indian,70-74,1.7
2022-01-01,W.P. Kuala Lumpur,male,indian,75-79,1.0
2022-01-01,W.P. Kuala Lumpur,male,indian,80-84,0.5
2022-01-01,W.P. Kuala Lumpur,male,indian,85+,0.4
2022-01-01,W.P. Kuala Lumpur,female,indian,overall_age,86.4
2022-01-01,W.P. Kuala Lumpur,female,indian,0-4,4.3
2022-01-01,W.P. Kuala Lumpur,female,indian,5-9,5.7
2022-01-01,W.P. Kuala Lumpur,female,indian,10-14,5.2
2022-01-01,W.P. Kuala Lumpur,female,indian,15-19,7.3
2022-01-01,W.P. Kuala Lumpur,female,indian,20-24,5.2
2022-01-01,W.P. Kuala Lumpur,female,indian,25-29,5.7
2022-01-01,W.P. Kuala Lumpur,female,indian,30-34,8.4
2022-01-01,W.P. Kuala Lumpur,female,indian,35-39,9.3
2022-01-01,W.P. Kuala Lumpur,female,indian,40-44,9.1
2022-01-01,W.P. Kuala Lumpur,female,indian,45-49,7.3
2022-01-01,W.P. Kuala Lumpur,female,indian,50-54,5.0
2022-01-01,W.P. Kuala Lumpur,female,indian,55-59,4.1
2022-01-01,W.P. Kuala Lumpur,female,indian,60-64,3.6
2022-01-01,W.P. Kuala Lumpur,female,indian,65-69,2.3
2022-01-01,W.P. Kuala Lumpur,female,indian,70-74,1.9
2022-01-01,W.P. Kuala Lumpur,female,indian,75-79,1.2
2022-01-01,W.P. Kuala Lumpur,female,indian,80-84,0.6
2022-01-01,W.P. Kuala Lumpur,female,indian,85+,0.3
2022-01-01,W.P. Labuan,overall_sex,indian,overall_age,0.9
2022-01-01,W.P. Labuan,overall_sex,indian,0-4,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,5-9,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,10-14,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,15-19,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,20-24,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,25-29,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,30-34,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,35-39,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,40-44,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,45-49,0.1
2022-01-01,W.P. Labuan,overall_sex,indian,50-54,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,55-59,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,60-64,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,65-69,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,70-74,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,75-79,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,80-84,0.0
2022-01-01,W.P. Labuan,overall_sex,indian,85+,0.0
2022-01-01,W.P. Labuan,male,indian,overall_age,0.4
2022-01-01,W.P. Labuan,male,indian,0-4,0.0
2022-01-01,W.P. Labuan,male,indian,5-9,0.0
2022-01-01,W.P. Labuan,male,indian,10-14,0.0
2022-01-01,W.P. Labuan,male,indian,15-19,0.0
2022-01-01,W.P. Labuan,male,indian,20-24,0.0
2022-01-01,W.P. Labuan,male,indian,25-29,0.0
2022-01-01,W.P. Labuan,male,indian,30-34,0.0
2022-01-01,W.P. Labuan,male,indian,35-39,0.1
2022-01-01,W.P. Labuan,male,indian,40-44,0.1
2022-01-01,W.P. Labuan,male,indian,45-49,0.0
2022-01-01,W.P. Labuan,male,indian,50-54,0.0
2022-01-01,W.P. Labuan,male,indian,55-59,0.0
2022-01-01,W.P. Labuan,male,indian,60-64,0.0
2022-01-01,W.P. Labuan,male,indian,65-69,0.0
2022-01-01,W.P. Labuan,male,indian,70-74,0.0
2022-01-01,W.P. Labuan,male,indian,75-79,0.0
2022-01-01,W.P. Labuan,male,indian,80-84,0.0
2022-01-01,W.P. Labuan,male,indian,85+,0.0
2022-01-01,W.P. Labuan,female,indian,overall_age,0.4
2022-01-01,W.P. Labuan,female,indian,0-4,0.0
2022-01-01,W.P. Labuan,female,indian,5-9,0.0
2022-01-01,W.P. Labuan,female,indian,10-14,0.0
2022-01-01,W.P. Labuan,female,indian,15-19,0.0
2022-01-01,W.P. Labuan,female,indian,20-24,0.1
2022-01-01,W.P. Labuan,female,indian,25-29,0.1
2022-01-01,W.P. Labuan,female,indian,30-34,0.0
2022-01-01,W.P. Labuan,female,indian,35-39,0.1
2022-01-01,W.P. Labuan,female,indian,40-44,0.0
2022-01-01,W.P. Labuan,female,indian,45-49,0.0
2022-01-01,W.P. Labuan,female,indian,50-54,0.0
2022-01-01,W.P. Labuan,female,indian,55-59,0.0
2022-01-01,W.P. Labuan,female,indian,60-64,0.0
2022-01-01,W.P. Labuan,female,indian,65-69,0.0
2022-01-01,W.P. Labuan,female,indian,70-74,0.0
2022-01-01,W.P. Labuan,female,indian,75-79,0.0
2022-01-01,W.P. Labuan,female,indian,80-84,0.0
2022-01-01,W.P. Labuan,female,indian,85+,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,overall_age,1.4
2022-01-01,W.P. Putrajaya,overall_sex,indian,0-4,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,5-9,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,10-14,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,15-19,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,20-24,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,25-29,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,30-34,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,35-39,0.2
2022-01-01,W.P. Putrajaya,overall_sex,indian,40-44,0.2
2022-01-01,W.P. Putrajaya,overall_sex,indian,45-49,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,50-54,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,55-59,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,60-64,0.1
2022-01-01,W.P. Putrajaya,overall_sex,indian,65-69,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,70-74,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,75-79,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,80-84,0.0
2022-01-01,W.P. Putrajaya,overall_sex,indian,85+,0.0
2022-01-01,W.P. Putrajaya,male,indian,overall_age,0.7
2022-01-01,W.P. Putrajaya,male,indian,0-4,0.1
2022-01-01,W.P. Putrajaya,male,indian,5-9,0.1
2022-01-01,W.P. Putrajaya,male,indian,10-14,0.1
2022-01-01,W.P. Putrajaya,male,indian,15-19,0.0
2022-01-01,W.P. Putrajaya,male,indian,20-24,0.0
2022-01-01,W.P. Putrajaya,male,indian,25-29,0.0
2022-01-01,W.P. Putrajaya,male,indian,30-34,0.1
2022-01-01,W.P. Putrajaya,male,indian,35-39,0.1
2022-01-01,W.P. Putrajaya,male,indian,40-44,0.1
2022-01-01,W.P. Putrajaya,male,indian,45-49,0.0
2022-01-01,W.P. Putrajaya,male,indian,50-54,0.0
2022-01-01,W.P. Putrajaya,male,indian,55-59,0.0
2022-01-01,W.P. Putrajaya,male,indian,60-64,0.0
2022-01-01,W.P. Putrajaya,male,indian,65-69,0.0
2022-01-01,W.P. Putrajaya,male,indian,70-74,0.0
2022-01-01,W.P. Putrajaya,male,indian,75-79,0.0
2022-01-01,W.P. Putrajaya,male,indian,80-84,0.0
2022-01-01,W.P. Putrajaya,male,indian,85+,0.0
2022-01-01,W.P. Putrajaya,female,indian,overall_age,0.7
2022-01-01,W.P. Putrajaya,female,indian,0-4,0.1
2022-01-01,W.P. Putrajaya,female,indian,5-9,0.1
2022-01-01,W.P. Putrajaya,female,indian,10-14,0.1
2022-01-01,W.P. Putrajaya,female,indian,15-19,0.0
2022-01-01,W.P. Putrajaya,female,indian,20-24,0.0
2022-01-01,W.P. Putrajaya,female,indian,25-29,0.0
2022-01-01,W.P. Putrajaya,female,indian,30-34,0.1
2022-01-01,W.P. Putrajaya,female,indian,35-39,0.1
2022-01-01,W.P. Putrajaya,female,indian,40-44,0.1
2022-01-01,W.P. Putrajaya,female,indian,45-49,0.0
2022-01-01,W.P. Putrajaya,female,indian,50-54,0.0
2022-01-01,W.P. Putrajaya,female,indian,55-59,0.0
2022-01-01,W.P. Putrajaya,female,indian,60-64,0.0
2022-01-01,W.P. Putrajaya,female,indian,65-69,0.0
2022-01-01,W.P. Putrajaya,female,indian,70-74,0.0
2022-01-01,W.P. Putrajaya,female,indian,75-79,0.0
2022-01-01,W.P. Putrajaya,female,indian,80-84,0.0
2022-01-01,W.P. Putrajaya,female,indian,85+,0.0
2022-01-01,Johor,overall_sex,other_citizen,overall_age,19.0
2022-01-01,Johor,overall_sex,other_citizen,0-4,1.8
2022-01-01,Johor,overall_sex,other_citizen,5-9,1.0
2022-01-01,Johor,overall_sex,other_citizen,10-14,1.1
2022-01-01,Johor,overall_sex,other_citizen,15-19,3.0
2022-01-01,Johor,overall_sex,other_citizen,20-24,3.7
2022-01-01,Johor,overall_sex,other_citizen,25-29,1.1
2022-01-01,Johor,overall_sex,other_citizen,30-34,1.0
2022-01-01,Johor,overall_sex,other_citizen,35-39,0.6
2022-01-01,Johor,overall_sex,other_citizen,40-44,1.0
2022-01-01,Johor,overall_sex,other_citizen,45-49,1.4
2022-01-01,Johor,overall_sex,other_citizen,50-54,0.7
2022-01-01,Johor,overall_sex,other_citizen,55-59,0.6
2022-01-01,Johor,overall_sex,other_citizen,60-64,0.6
2022-01-01,Johor,overall_sex,other_citizen,65-69,0.8
2022-01-01,Johor,overall_sex,other_citizen,70-74,0.4
2022-01-01,Johor,overall_sex,other_citizen,75-79,0.1
2022-01-01,Johor,overall_sex,other_citizen,80-84,0.0
2022-01-01,Johor,overall_sex,other_citizen,85+,0.0
2022-01-01,Johor,male,other_citizen,overall_age,11.3
2022-01-01,Johor,male,other_citizen,0-4,0.9
2022-01-01,Johor,male,other_citizen,5-9,0.5
2022-01-01,Johor,male,other_citizen,10-14,0.6
2022-01-01,Johor,male,other_citizen,15-19,2.0
2022-01-01,Johor,male,other_citizen,20-24,2.3
2022-01-01,Johor,male,other_citizen,25-29,0.2
2022-01-01,Johor,male,other_citizen,30-34,0.5
2022-01-01,Johor,male,other_citizen,35-39,0.5
2022-01-01,Johor,male,other_citizen,40-44,0.6
2022-01-01,Johor,male,other_citizen,45-49,1.1
2022-01-01,Johor,male,other_citizen,50-54,0.4
2022-01-01,Johor,male,other_citizen,55-59,0.3
2022-01-01,Johor,male,other_citizen,60-64,0.5
2022-01-01,Johor,male,other_citizen,65-69,0.5
